Date,SCHD,BLOK,HD,JPM,AVGO,TXN,ABBV,STOR,FCPT,CTRE,O,NSA,NSP,MSM,NTAP,SAFT,COR,DTE,IRM,APAM
2018-09-18,49.321876525878906,18.942584991455078,199.49673461914062,105.45211791992188,218.47962951660156,97.69261169433594,81.22920227050781,25.08077621459961,23.293813705444336,16.11581039428711,51.73939514160156,24.021514892578125,114.51758575439453,71.39568328857422,78.50881958007812,84.93018341064453,104.44955444335938,104.19487762451172,29.46537971496582,24.611974716186523
2018-09-19,49.27594757080078,19.05647087097168,200.12069702148438,108.51509857177734,220.35702514648438,99.98336791992188,79.8345947265625,24.636707305908203,22.741321563720703,15.805038452148438,50.9656982421875,23.666109085083008,111.9663314819336,71.3549575805664,77.29405975341797,83.56107330322266,103.10043334960938,101.02762603759766,28.922042846679688,25.334735870361328
2018-09-20,49.64339828491211,19.084941864013672,199.5345458984375,109.4469223022461,223.21868896484375,101.02630615234375,81.29059600830078,24.974201202392578,23.1512393951416,15.973743438720703,51.523475646972656,23.702566146850586,111.67749786376953,71.82734680175781,78.55484008789062,84.01744079589844,104.188720703125,101.11097717285156,29.69942283630371,25.258655548095703
2018-09-21,49.74445724487305,19.1513729095459,200.7919158935547,108.72731018066406,226.1077117919922,102.47899627685547,80.92221069335938,24.867624282836914,22.89281463623047,15.920469284057617,51.27157974243164,23.702566146850586,110.71476745605469,72.17755126953125,79.9260482788086,83.88052368164062,104.21570587158203,101.00909423828125,30.017070770263672,25.372772216796875
2018-09-24,49.34025192260742,19.122900009155273,196.63218688964844,107.6847915649414,227.33802795410156,102.24620819091797,81.93965911865234,24.79656982421875,22.509634017944336,15.494264602661133,50.49787521362305,23.420068740844727,112.59211730957031,70.8581314086914,79.51192474365234,82.87651062011719,97.18225860595703,100.49048614501953,29.448657989501953,25.29669761657715
2018-09-25,49.02298355102539,19.19977378845215,196.13113403320312,107.38032531738281,225.6975860595703,100.15098571777344,82.25541687011719,24.734403610229492,22.946279525756836,15.467630386352539,50.79475784301758,23.656999588012695,113.45857238769531,72.02281188964844,79.31867218017578,82.23760223388672,97.77588653564453,99.54586791992188,29.013988494873047,25.182575225830078
2018-09-26,48.9582405090332,19.179840087890625,196.18788146972656,106.11637878417969,223.67437744140625,98.91248321533203,82.60626220703125,24.467966079711914,22.304676055908203,15.183491706848145,50.2189826965332,23.24692153930664,112.39955139160156,71.42012023925781,79.24504089355469,81.64431762695312,97.50604248046875,98.61978912353516,28.67963409423828,24.992374420166016
2018-09-27,48.93974304199219,19.265254974365234,195.54498291015625,105.65506744384766,224.6039581298828,99.90887451171875,82.57118225097656,24.602800369262695,22.79572868347168,15.520503044128418,50.48887634277344,23.14668083190918,111.19612121582031,71.30609130859375,78.82173156738281,80.95977020263672,99.08605194091797,99.47178649902344,28.495737075805664,24.992374420166016
2018-09-28,49.02298355102539,19.227294921875,195.8380584716797,104.1051254272461,224.85914611816406,99.90887451171875,82.95710754394531,24.980337142944336,23.147127151489258,15.915926933288574,51.38396072387695,23.183128356933594,113.55484771728516,71.7621841430664,79.04258728027344,81.7812271118164,100.92030334472656,101.0646743774414,28.85516929626465,24.65001678466797
2018-10-01,49.16172790527344,19.350666046142578,196.2635040283203,104.71403503417969,227.39271545410156,100.32791137695312,83.32550048828125,25.00730323791504,22.804737091064453,15.637335777282715,51.122032165527344,22.435874938964844,113.140869140625,70.5975112915039,79.2818603515625,80.2478256225586,99.50375366210938,100.97205352783203,28.738147735595703,24.2772216796875
2018-10-02,49.309722900390625,19.05647087097168,193.5691375732422,105.14765167236328,226.1077117919922,100.99837493896484,82.6501235961914,24.899436950683594,22.7326602935791,15.592400550842285,51.31171417236328,22.4814395904541,111.24427032470703,70.96399688720703,78.84011840820312,79.72758483886719,99.16778564453125,102.57421112060547,28.462297439575195,24.20874786376953
2018-10-03,49.2819709777832,18.99003791809082,192.61428833007812,106.13482666015625,227.31069946289062,100.7376480102539,84.21139526367188,24.63875389099121,22.56146812438965,15.385700225830078,51.26654815673828,22.4814395904541,113.02534484863281,71.94136047363281,78.9321517944336,78.71443176269531,98.47764587402344,100.60161590576172,28.17809295654297,24.398950576782227
2018-10-04,49.04148483276367,18.648386001586914,187.99131774902344,107.09173583984375,226.1715087890625,98.5865707397461,82.30802917480469,24.63875389099121,22.480371475219727,15.286842346191406,51.06783676147461,22.581680297851562,110.27189636230469,71.3142318725586,77.5822525024414,78.44061279296875,95.93511962890625,101.29618072509766,28.01927375793457,24.383731842041016
2018-10-05,48.73625183105469,18.392148971557617,185.6562042236328,106.48786163330078,222.58074951171875,96.17474365234375,82.78168487548828,24.809547424316406,22.489383697509766,15.403672218322754,51.537506103515625,22.727487564086914,111.22502899169922,70.89071655273438,76.1121597290039,77.41834259033203,95.79891967773438,103.37064361572266,27.8270206451416,24.368515014648438
2018-10-08,48.97673797607422,18.23081398010254,187.57534790039062,107.13819885253906,219.97427368164062,94.91761779785156,83.1588363647461,25.258995056152344,23.075042724609375,15.61936092376709,52.45879364013672,23.14668083190918,108.4812240600586,69.09075927734375,74.05032348632812,77.57350158691406,96.21662902832031,104.26895141601562,28.345272064208984,24.36090850830078
2018-10-09,48.80099868774414,18.173873901367188,185.0605926513672,106.39494323730469,223.0091094970703,95.7929458618164,82.94834899902344,25.591583251953125,23.264259338378906,15.8170747756958,52.901363372802734,23.338050842285156,109.49209594726562,68.65093231201172,73.71747589111328,78.64141082763672,95.82615661621094,105.2413558959961,28.04435157775879,23.934858322143555
2018-10-10,47.58004379272461,17.500062942504883,183.12252807617188,103.56134796142578,211.27993774414062,92.41268157958984,81.64143371582031,25.258995056152344,22.921873092651367,15.754164695739746,51.76332092285156,22.99176025390625,104.02375030517578,64.93700408935547,69.93589782714844,78.65966796875,94.60031127929688,104.40787506103516,27.124862670898438,23.607715606689453
2018-10-11,46.36834716796875,16.959117889404297,179.37879943847656,100.45831298828125,208.60963439941406,92.6827163696289,79.55392456054688,24.629764556884766,22.633546829223633,15.25089168548584,50.543968200683594,22.70014762878418,103.08025360107422,64.847412109375,68.38260650634766,76.43258666992188,90.85005950927734,102.40751647949219,26.330760955810547,22.527374267578125
2018-10-12,46.71057891845703,17.376689910888672,181.959716796875,99.36203002929688,212.30067443847656,94.1353988647461,80.39608764648438,24.656734466552734,22.390270233154297,15.098113059997559,50.444618225097656,22.800392150878906,103.89859008789062,65.62113952636719,71.11939239501953,76.5786361694336,91.27685546875,102.00003051757812,26.405990600585938,21.956769943237305
2018-10-15,46.65507507324219,17.310258865356445,180.730712890625,98.7953109741211,211.8632049560547,92.58960723876953,79.05747985839844,24.88145637512207,22.525423049926758,15.268866539001465,50.73365020751953,23.183128356933594,103.01287841796875,66.95686340332031,69.6492691040039,75.03610229492188,91.1587905883789,101.98150634765625,26.60660743713379,22.23065948486328
2018-10-16,47.395057678222656,17.765790939331055,183.00909423828125,100.9135513305664,217.19464111328125,95.12248992919922,81.47760772705078,25.429784774780273,23.30931282043457,15.682268142700195,51.980079650878906,23.67522621154785,106.8349380493164,67.25821685791016,72.04396057128906,76.9072265625,94.37328338623047,103.01873016357422,26.87409782409668,22.466508865356445
2018-10-17,47.163814544677734,17.67089080810547,175.058349609375,102.03770446777344,216.14657592773438,94.55445861816406,81.7967529296875,25.501699447631836,23.372379302978516,15.556449890136719,52.42266845703125,23.702566146850586,106.98897552490234,67.77133178710938,73.10723876953125,76.64252471923828,94.78190612792969,103.06503295898438,26.5313777923584,22.755613327026367
2018-10-18,46.65507507324219,17.196374893188477,170.58665466308594,100.4211654663086,207.8076629638672,92.6920394897461,79.69575500488281,25.618553161621094,23.201183319091797,15.547463417053223,52.30524444580078,23.35627555847168,105.62189483642578,66.37044525146484,72.1549072265625,76.14964294433594,94.53673553466797,102.94463348388672,26.581527709960938,21.660058975219727
2018-10-19,46.766082763671875,17.06351089477539,170.0288848876953,100.25392150878906,208.0446014404297,91.50011444091797,77.98483276367188,25.771366119384766,23.255245208740234,15.628344535827637,52.838138580322266,23.438289642333984,103.59049987792969,65.6863021850586,71.72035217285156,76.46910095214844,95.1996078491211,104.59309387207031,26.899171829223633,21.538330078125
2018-10-22,46.62733840942383,17.06351089477539,168.98892211914062,98.81390380859375,208.35446166992188,92.85966491699219,74.70479583740234,25.36686134338379,23.183168411254883,15.475568771362305,52.124610900878906,23.35627555847168,106.93121337890625,65.65372467041016,74.26297760009766,76.5512466430664,94.40052795410156,104.00039672851562,26.56481170654297,21.660058975219727
2018-10-23,46.4330940246582,16.997079849243164,168.78091430664062,97.78264617919922,208.74636840820312,93.35320281982422,73.54349517822266,25.762374877929688,23.237228393554688,15.46657943725586,52.8110466003418,23.59320831298828,105.6507568359375,64.8392562866211,71.5539321899414,75.34642791748047,94.4731674194336,103.66699981689453,26.77379035949707,21.44703483581543
2018-10-24,45.36939239501953,16.399192810058594,167.30612182617188,95.96171569824219,199.32290649414062,85.6800765991211,70.39643859863281,26.38261604309082,23.678726196289062,15.772136688232422,54.01232147216797,24.01240348815918,101.3184585571289,62.32257843017578,68.6044921875,74.41544342041016,95.12696838378906,109.00128936767578,26.957685470581055,20.640583038330078
2018-10-25,45.841121673583984,16.522567749023438,169.29147338867188,97.42032623291016,202.54000854492188,85.45657348632812,72.4531021118164,26.643291473388672,24.11121368408203,16.005800247192383,54.40974807739258,24.3678035736084,103.74455261230469,62.77052688598633,70.49065399169922,75.83931732177734,91.13156127929688,106.54714965820312,27.33383560180664,21.203577041625977
2018-10-26,45.29539108276367,16.07652473449707,162.82496643066406,96.08247375488281,194.25575256347656,84.32982635498047,71.61980438232422,26.148902893066406,23.5435733795166,15.942891120910645,53.94910430908203,24.11264419555664,103.41722869873047,62.57506561279297,66.40396881103516,75.80280303955078,84.05786895751953,104.5097427368164,25.4781436920166,21.135103225708008
2018-10-29,45.4156379699707,15.896208763122559,163.74197387695312,97.41102600097656,192.7520294189453,83.97596740722656,72.1250991821289,26.229801177978516,23.858928680419922,16.086681365966797,55.36715316772461,24.83255958557129,102.49299621582031,62.330726623535156,66.48719024658203,76.89808654785156,82.11466217041016,105.23209381103516,26.22209358215332,21.203577041625977
2018-10-30,46.31284713745117,16.18091583251953,166.61599731445312,99.12977600097656,201.4190216064453,87.3384017944336,72.32899475097656,26.643291473388672,24.264389038085938,16.248445510864258,55.457481384277344,24.887239456176758,104.36070251464844,66.40303802490234,70.7865219116211,77.85645294189453,83.19522857666016,105.90814208984375,26.422712326049805,21.705707550048828
2018-10-31,46.12785339355469,16.560529708862305,166.27566528320312,101.28516387939453,203.6792449951172,87.18812561035156,69.01351165771484,26.094968795776367,23.49852180480957,15.870996475219727,54.633480072021484,24.26756477355957,105.75666809082031,66.02021789550781,72.57097625732422,76.01272583007812,85.229248046875,104.09300994873047,25.586814880371094,20.853612899780273
2018-11-01,46.664329528808594,16.854726791381836,170.6055450439453,101.24801635742188,209.50277709960938,91.66822814941406,71.10564422607422,26.229801177978516,23.57060432434082,16.086681365966797,55.467437744140625,24.349576950073242,107.1141357421875,67.52698516845703,73.49556732177734,76.5786361694336,86.20085906982422,103.805908203125,26.405990600585938,20.617759704589844
2018-11-02,46.51633834838867,17.01605987548828,170.10446166992188,100.69058227539062,201.2003173828125,89.28258514404297,70.52941131591797,26.023056030273438,23.399412155151367,15.763152122497559,54.62442398071289,23.38361358642578,107.04673767089844,68.31700134277344,72.95930480957031,77.23580169677734,86.51868438720703,103.14837646484375,26.06327247619629,20.31343650817871
2018-11-05,47.0435676574707,16.883197784423828,172.2410430908203,101.35020446777344,200.58058166503906,89.84612274169922,73.20663452148438,26.463516235351562,23.696746826171875,16.21249771118164,55.72125244140625,24.057966232299805,106.68090057373047,69.29438018798828,74.07804870605469,78.31283569335938,87.48121643066406,104.98204803466797,26.43942642211914,20.51124382019043
2018-11-06,47.358062744140625,17.073001861572266,172.07090759277344,101.82402038574219,208.01727294921875,91.23617553710938,74.16404724121094,26.535425186157227,23.876949310302734,17.0393009185791,55.80282974243164,24.331356048583984,109.14551544189453,70.75225830078125,74.26297760009766,79.28032684326172,88.28937530517578,106.3526611328125,26.5313777923584,20.6710147857666
2018-11-07,47.950035095214844,17.419395446777344,177.005859375,103.57064056396484,213.62208557128906,91.29251098632812,77.0894775390625,26.86802101135254,24.45359992980957,17.344858169555664,56.464569091796875,24.139982223510742,112.10110473632812,72.37303161621094,76.57445526123047,79.76408386230469,88.78880310058594,107.55658721923828,26.857378005981445,21.08184814453125
2018-11-08,47.93153381347656,17.20586395263672,177.73379516601562,104.40677642822266,218.95355224609375,92.4947280883789,77.7720718383789,26.921951293945312,24.471620559692383,17.668392181396484,56.63679885864258,24.276674270629883,114.26727294921875,72.11241149902344,76.59294128417969,80.55816650390625,88.62535858154297,107.77885437011719,26.991119384765625,20.815567016601562
2018-11-09,47.65404510498047,16.94013786315918,175.8335723876953,103.39411926269531,217.8052520751953,90.2593765258789,78.71174621582031,26.930938720703125,24.345481872558594,17.4167537689209,56.8906135559082,24.632078170776367,111.18650817871094,71.47256469726562,75.50194549560547,79.21643829345703,87.16339874267578,109.40877532958984,27.392349243164062,20.68623161315918
2018-11-12,46.99732971191406,16.41817283630371,169.63177490234375,101.22013092041016,203.8068084716797,87.78923034667969,79.50959777832031,26.859027862548828,24.381521224975586,17.551557540893555,57.00845718383789,24.768768310546875,109.9542007446289,71.38233947753906,72.92233276367188,79.28946685791016,87.16339874267578,110.25153350830078,27.30875587463379,20.305830001831055
2018-11-13,46.960323333740234,16.437152862548828,169.2252960205078,101.81473541259766,204.90040588378906,88.73783874511719,78.2064437866211,26.65228271484375,24.354490280151367,17.246002197265625,56.963138580322266,24.95102882385254,109.56910705566406,71.71044921875,72.94082641601562,79.06127166748047,87.29959869384766,111.08500671386719,27.47593879699707,20.199316024780273
2018-11-14,46.738338470458984,16.303342819213867,170.0761260986328,99.715087890625,206.1490020751953,88.9444580078125,78.28623962402344,26.454524993896484,24.04814338684082,17.32688331604004,57.26226806640625,24.914573669433594,100.95262908935547,71.84990692138672,72.14567565917969,79.0156478881836,85.35637664794922,110.47379302978516,27.4425048828125,20.18410301208496
2018-11-15,47.071311950683594,16.437152862548828,167.67481994628906,102.26066589355469,215.39013671875,92.00633239746094,79.90852355957031,26.06800079345703,23.912994384765625,17.057275772094727,56.818092346191406,24.969253540039062,103.0321273803711,73.67918395996094,63.685672760009766,79.91924285888672,85.95569610595703,110.49230194091797,27.618043899536133,20.402053833007812
2018-11-16,47.200809478759766,16.209386825561523,167.35337829589844,102.18635559082031,216.54759216308594,91.90301513671875,81.14073944091797,26.38261604309082,24.2553768157959,17.44371223449707,57.82429885864258,25.598039627075195,97.19793701171875,73.08035278320312,66.47793579101562,80.12004852294922,86.1009750366211,110.23299407958984,28.30348014831543,20.28529167175293
2018-11-19,46.803077697753906,15.9056978225708,164.11070251464844,102.96675872802734,208.8192596435547,88.86932373046875,79.32343292236328,26.130922317504883,24.16527557373047,17.353845596313477,57.987457275390625,25.39755630493164,96.11965942382812,71.87451934814453,62.206329345703125,80.75897216796875,85.44718170166016,110.39969635009766,27.9691162109375,20.19188690185547
2018-11-20,45.859619140625,15.345771789550781,159.818603515625,100.755615234375,207.525146484375,90.95440673828125,78.09120178222656,26.07699203491211,24.282407760620117,17.308910369873047,57.88774871826172,25.023929595947266,92.91378021240234,70.18470764160156,62.566925048828125,80.28433990478516,83.41316223144531,109.7421646118164,27.676551818847656,19.93501091003418
2018-11-21,45.91511154174805,15.50710678100586,160.05494689941406,100.0030746459961,209.61215209960938,90.28755950927734,76.37141418457031,26.220813751220703,24.16527557373047,17.1561336517334,57.64299774169922,24.72320556640625,94.51190948486328,71.43155670166016,60.939659118652344,79.21643829345703,84.53006744384766,108.12150573730469,27.22517204284668,20.14518165588379
2018-11-23,45.70237731933594,15.41220474243164,159.62953186035156,99.08332061767578,209.52099609375,89.32015991210938,75.91043090820312,26.38261604309082,24.390531539916992,17.515609741210938,57.470767974853516,24.677640914916992,93.33736419677734,70.57025146484375,60.70850372314453,81.06016540527344,84.10327911376953,108.04741668701172,27.099782943725586,20.19188690185547
2018-11-26,46.19260787963867,15.469145774841309,160.54656982421875,101.50816345214844,214.45144653320312,90.52235412597656,76.45118713378906,26.193845748901367,24.16527557373047,17.308910369873047,57.1353645324707,24.586511611938477,94.58892059326172,72.75224304199219,62.65013885498047,80.32997131347656,85.70143127441406,108.07520294189453,27.810302734375,20.557737350463867
2018-11-27,46.53483963012695,15.431183815002441,163.76089477539062,101.93550872802734,214.92535400390625,90.42843627929688,77.72774505615234,26.472503662109375,24.29141616821289,17.389793395996094,57.724578857421875,24.632078170776367,93.385498046875,70.85733795166016,62.19709396362305,79.28946685791016,85.38361358642578,108.81608581542969,27.95240020751953,20.70563507080078
2018-11-28,47.26555633544922,15.988263130187988,168.744384765625,103.06895446777344,214.36941528320312,92.28809356689453,78.84471893310547,26.535425186157227,24.615781784057617,17.44371223449707,57.688323974609375,24.859901428222656,95.49390411376953,72.30928039550781,64.24044799804688,81.51653289794922,87.34501647949219,108.72348022460938,28.219884872436523,21.39063262939453
2018-11-29,47.173065185546875,15.9056978225708,167.06103515625,102.25137329101562,214.87977600097656,91.50855255126953,79.70462799072266,26.733182907104492,24.967178344726562,17.86610221862793,57.88774871826172,25.014820098876953,94.65632629394531,71.77607727050781,62.31728744506836,80.52165222167969,87.33592987060547,108.9735107421875,28.211528778076172,20.845746994018555
2018-11-30,47.68178939819336,15.953147888183594,171.492919921875,103.30120849609375,216.36532592773438,93.7814712524414,83.56973266601562,26.930938720703125,24.994211196899414,17.991918563842773,58.2979850769043,25.488683700561523,96.3122329711914,72.67021179199219,61.8272590637207,80.89009094238281,88.49823760986328,110.89053344726562,28.395427703857422,21.196027755737305
2018-12-03,47.91303253173828,16.266326904296875,172.84339904785156,104.27670288085938,220.61224365234375,95.021240234375,83.02897644042969,26.993865966796875,25.156394958496094,18.288488388061523,58.625450134277344,25.65271759033203,99.24856567382812,73.26081085205078,64.65650177001953,81.35063934326172,89.57879638671875,110.35340881347656,28.336915969848633,20.884668350219727
2018-12-04,46.63658142089844,15.658951759338379,166.71868896484375,99.62217712402344,211.47128295898438,90.26878356933594,80.27198791503906,27.011842727661133,24.786977767944336,17.803194046020508,58.252498626708984,25.479572296142578,94.40599822998047,69.1429214477539,62.84430694580078,78.14523315429688,87.49029541015625,110.3626480102539,28.3536319732666,19.7871150970459
2018-12-06,46.46084213256836,15.545066833496094,167.34634399414062,97.7269058227539,207.0968017578125,91.40523529052734,80.07696533203125,27.730958938598633,25.57086181640625,18.1536865234375,60.22639465332031,27.001422882080078,93.21220397949219,68.9050521850586,63.31585693359375,78.6794662475586,90.08731079101562,110.5663833618164,28.746501922607422,19.281147003173828
2018-12-07,45.545127868652344,15.136985778808594,164.33152770996094,95.96171569824219,208.29978942871094,86.76546478271484,77.0894775390625,27.57814598083496,25.444721221923828,18.117738723754883,59.971702575683594,26.882953643798828,90.72834014892578,67.52693939208984,59.53428268432617,79.8216323852539,88.2530517578125,110.68679809570312,28.462297439575195,19.039840698242188
2018-12-10,45.6191291809082,15.174946784973145,163.285400390625,94.16864013671875,218.04222106933594,88.09915924072266,77.66568756103516,27.470277786254883,24.91312026977539,18.198619842529297,59.72610092163086,26.245052337646484,92.04730224609375,65.77969360351562,60.68076705932617,79.6650390625,88.15316772460938,110.49230194091797,28.403779983520508,18.775184631347656
2018-12-11,45.6931266784668,15.07055377960205,163.77992248535156,93.24888610839844,224.95938110351562,88.79420471191406,78.16211700439453,27.703990936279297,25.012231826782227,18.108749389648438,60.30826187133789,26.636905670166016,92.7212142944336,65.83711242675781,59.35860061645508,79.37029266357422,89.96925354003906,111.01092529296875,28.80501937866211,18.50274085998535
2018-12-12,45.73509979248047,15.26984977722168,165.68202209472656,93.8527603149414,232.37783813476562,89.98699951171875,78.54332733154297,27.101730346679688,24.741928100585938,17.839141845703125,59.280372619628906,26.044572830200195,93.49301147460938,66.81327056884766,59.83014678955078,80.20848846435547,88.84329223632812,109.96443939208984,28.479015350341797,18.8841609954834
2018-12-13,45.800376892089844,15.174946784973145,165.35865783691406,93.9456787109375,235.403564453125,90.01517486572266,77.75434112548828,27.68601417541504,24.80499839782715,18.216596603393555,60.32645034790039,27.223392486572266,93.57982635498047,66.4195327758789,57.99945831298828,79.0386962890625,88.61626434326172,110.9646224975586,29.21460723876953,18.580585479736328
2018-12-14,45.20350646972656,14.966160774230957,163.85601806640625,93.174560546875,232.2411346435547,88.53121185302734,75.8927001953125,27.730958938598633,24.67885398864746,18.369375228881836,60.344627380371094,26.937894821166992,91.01361083984375,65.62385559082031,56.7974967956543,78.86370086669922,87.9897232055664,110.35320281982422,29.79397964477539,18.144672393798828
2018-12-17,44.25225067138672,14.510627746582031,159.74749755859375,91.98535919189453,231.60317993164062,86.33341979980469,75.28988647460938,26.724197387695312,23.912994384765625,17.72231101989746,58.31617736816406,25.252552032470703,89.3253173828125,65.09064483642578,55.11473846435547,77.61102294921875,82.8774185180664,106.5447006225586,28.390207290649414,17.887800216674805
2018-12-18,44.18696594238281,14.511576652526855,161.7161407470703,91.54871368408203,229.93624877929688,88.79420471191406,74.0931167602539,26.760150909423828,24.417560577392578,17.97394561767578,59.18031692504883,25.602514266967773,89.3542709350586,64.09808349609375,57.35224914550781,77.06756591796875,84.92051696777344,106.06863403320312,28.849624633789062,17.911149978637695
2018-12-19,43.51548385620117,14.376814842224121,159.3575439453125,90.38740539550781,224.6130828857422,85.02790069580078,74.03993225097656,26.742172241210938,24.318449020385742,17.578519821166992,58.780094146728516,25.20650291442871,88.58247375488281,62.82662582397461,54.89284133911133,77.22415924072266,82.77753448486328,106.23665618896484,28.305133819580078,17.023767471313477
2018-12-20,42.93727111816406,14.102545738220215,156.12399291992188,89.60698699951172,222.7711639404297,84.6146469116211,75.67993927001953,26.454524993896484,24.039134979248047,17.389793395996094,58.38895034790039,25.013099670410156,86.79771423339844,62.34265899658203,53.4967155456543,76.44122314453125,79.00005340576172,106.91808319091797,27.581972122192383,16.626779556274414
2018-12-21,42.4429817199707,13.83681869506836,152.62413024902344,87.48876190185547,225.55247497558594,84.91519927978516,75.28102111816406,26.112945556640625,23.723773956298828,16.796655654907227,58.02510070800781,24.50657844543457,85.16729736328125,61.84226989746094,52.47041320800781,75.18855285644531,77.92855834960938,106.46068572998047,27.335256576538086,16.338768005371094
2018-12-24,41.249244689941406,13.72293472290039,150.39869689941406,85.602783203125,215.3206024169922,82.46383666992188,74.60729217529297,25.03426742553711,22.831771850585938,16.221487045288086,54.82319641113281,23.39222526550293,84.38584899902344,60.398555755615234,50.68595886230469,72.23184967041016,75.28614807128906,101.7000503540039,26.06760597229004,15.73939323425293
2018-12-26,43.021209716796875,14.14999771118164,160.04229736328125,89.15176391601562,228.5271759033203,87.32899475097656,78.9333724975586,25.8972110748291,23.552581787109375,16.78766632080078,57.22461700439453,23.97242546081543,88.37022399902344,62.96607208251953,53.505958557128906,75.00432586669922,77.6470718383789,102.35348510742188,27.284208297729492,16.87586784362793
2018-12-27,43.543460845947266,14.21642780303955,161.98245239257812,90.15514373779297,231.02297973632812,88.10855865478516,79.70462799072266,25.870243072509766,23.363370895385742,16.58096694946289,57.588478088378906,23.944795608520508,88.92013549804688,63.15475082397461,54.92057800292969,74.92142486572266,78.5914306640625,102.82955169677734,27.360776901245117,17.09382438659668
2018-12-28,43.440887451171875,14.237579345703125,161.8873291015625,89.96004486083984,233.54640197753906,88.10855865478516,80.77728271484375,25.9611759185791,23.453474044799805,16.803619384765625,57.62485885620117,24.21187400817871,88.37987518310547,62.449283599853516,54.63395690917969,75.44644927978516,79.91585540771484,102.78286743164062,27.556453704833984,16.938142776489258
2018-12-31,43.80459976196289,14.199126243591309,163.40902709960938,90.6939926147461,234.18185424804688,88.75662994384766,81.72583770751953,25.742937088012695,23.606643676757812,16.776357650756836,57.54362487792969,24.368436813354492,90.06817626953125,63.09731674194336,55.17021942138672,75.3543472290039,80.22857666015625,102.9602279663086,27.573469161987305,17.210588455200195
2019-01-02,43.80459976196289,14.410621643066406,163.9701385498047,92.26406860351562,233.47271728515625,88.70966339111328,79.10179901123047,24.970014572143555,22.840782165527344,16.258344650268555,56.530391693115234,23.281709671020508,88.73681640625,62.219608306884766,55.78969192504883,74.56221008300781,77.92922973632812,100.71058654785156,27.309730529785156,17.272859573364258
2019-01-03,42.94659423828125,14.10299015045166,160.3561553955078,90.95284271240234,212.70510864257812,83.47817993164062,76.49551391601562,25.170066833496094,23.048572540283203,16.49462890625,57.03243637084961,23.447479248046875,85.59178924560547,61.423912048339844,53.50002670288086,73.6595458984375,77.72689056396484,101.13064575195312,27.74362564086914,16.9147891998291
2019-01-04,44.131004333496094,14.727866172790527,165.12091064453125,94.30587005615234,214.79563903808594,87.25386810302734,78.9599609375,25.306461334228516,23.048572540283203,16.73091697692871,57.014183044433594,23.355384826660156,89.29637908935547,63.26957702636719,55.31500244140625,75.48329162597656,80.58727264404297,102.67086029052734,28.228561401367188,17.047119140625
2019-01-07,44.429443359375,15.093179702758789,168.3734588623047,94.37142944335938,219.1702117919922,88.75662994384766,80.11241149902344,25.60654067993164,23.08502769470215,16.803619384765625,56.84988784790039,23.346179962158203,87.19325256347656,63.5507926940918,55.0357780456543,73.41083526611328,81.2770767211914,102.32549285888672,28.543346405029297,17.24950408935547
2019-01-08,44.84912109375,15.170086860656738,169.18186950683594,94.19347381591797,217.41119384765625,88.64391326904297,80.48473358154297,26.079389572143555,23.558940887451172,17.185314178466797,57.6805419921875,23.843494415283203,89.47969818115234,64.46054077148438,54.60763168334961,73.39241790771484,83.37406158447266,103.2309341430664,29.172922134399414,17.319561004638672
2019-01-09,44.886417388916016,15.267183303833008,170.93179321289062,94.03424072265625,226.81419372558594,90.39087677001953,77.84298706054688,26.097576141357422,23.54982566833496,17.612449645996094,57.45233917236328,23.48431968688965,90.53125,63.57559585571289,56.02238082885742,73.6779556274414,81.47940063476562,102.74552917480469,29.28351402282715,17.30399513244629
2019-01-10,45.082271575927734,15.246994972229004,170.2946014404297,94.0248794555664,229.79811096191406,91.78092956542969,78.18871307373047,26.579517364501953,23.722990036010742,17.948701858520508,58.35601806640625,23.926376342773438,91.64070129394531,65.03948211669922,57.20444107055664,74.32271575927734,83.38326263427734,104.26705169677734,29.53023910522461,17.490812301635742
2019-01-11,45.13822555541992,15.17970085144043,170.62745666503906,93.57533264160156,230.76513671875,92.5980453491211,78.28623962402344,26.679542541503906,23.97817039489746,18.08502197265625,58.68464279174805,24.128990173339844,91.85295104980469,65.40338134765625,57.381290435791016,73.82533264160156,84.54212951660156,104.41642761230469,29.63233184814453,17.265073776245117
2019-01-14,44.933048248291016,15.045111656188965,170.0568389892578,94.54000854492188,231.04139709472656,90.47541046142578,76.0607681274414,26.770471572875977,23.704761505126953,18.130462646484375,58.26474380493164,24.29475975036621,91.21622467041016,65.69285583496094,56.99037170410156,73.30951690673828,84.89163970947266,102.6335220336914,29.581287384033203,17.272859573364258
2019-01-15,45.01698303222656,15.333517074584961,167.8313751220703,95.23309326171875,236.21719360351562,91.6963882446289,76.72481536865234,26.979618072509766,24.160446166992188,18.47580337524414,59.122772216796875,24.47894859313965,92.09412384033203,66.2966079711914,58.13520812988281,73.84376525878906,85.8113784790039,103.84700012207031,29.64084243774414,17.584218978881836
2019-01-16,44.858436584472656,15.381584167480469,168.3734588623047,96.00109100341797,231.8057861328125,91.26433563232422,76.76968383789062,27.334253311157227,24.260698318481445,18.657564163208008,59.01323318481445,24.60788345336914,92.84662628173828,66.13946533203125,57.80012512207031,75.37276458740234,85.3698959350586,104.2950668334961,29.810997009277344,17.724334716796875
